key,occurrences,candidateIds,sourceRecordIds,status
"template:4eso-a:semejanza-trigonometria:template-1h0me1n","2","[""cand-5d367e2c-e11c-505a-b416-9d2569fb1384"",""cand-d82052b1-5152-50c0-9e3c-6d8cd1a6d2ca""]","[""src-7657b084-003b-5637-8eb4-e93e1c96f739"",""src-22123a78-d2ac-52cf-9ad0-688f2f632ab4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:semejanza-trigonometria:template-1hz45ff","2","[""cand-37c65f83-cf75-5ce1-a18f-935bd58b5038"",""cand-d0608e54-1f26-59f9-8608-22f29e230787""]","[""src-4676f5cf-ac84-5c6c-b03d-878e359e2498"",""src-6ffb5c30-3910-5c2a-b1bb-61ceaf83b669""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:semejanza-trigonometria:template-5sh5qy","3","[""cand-40f494b8-6894-5313-95dd-78bb89fb5069"",""cand-68676f74-f49f-5b37-bb0a-829b77768802"",""cand-efa166a3-748d-50a7-9a06-65b47bc5b72d""]","[""src-5fdb42b0-2589-5505-8b08-10ad2943628a"",""src-727dc7b7-8292-5910-8854-478354abbfad"",""src-a8a1d6b1-6d09-5348-ac10-463c18591b46""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:semejanza-trigonometria:template-grssvv","3","[""cand-14dd0fb9-25ed-5712-b208-85b99bbe7094"",""cand-3a30d6b7-8c29-5ce4-b7bc-8bb5bcb0015b"",""cand-89342e29-dc57-56ea-aabf-983112a3d6bd""]","[""src-bd94dd79-c097-5210-b259-1c48a3e583dd"",""src-9de4eead-5cfa-5cd9-961c-a031bad57e76"",""src-04215f7f-2f00-52ef-a2fe-f61bc499ad68""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:semejanza-trigonometria:template-ioy3gg","3","[""cand-2f152241-f2ec-53a3-83de-7d67b6a0ccde"",""cand-d219e621-f085-5465-a268-89cc8c644d32"",""cand-e7e28771-5d7d-57c1-9a00-7b7f6dcdcb98""]","[""src-7b00b81d-7fe3-54de-8b1c-cc182eab1fc0"",""src-2b5cda46-2541-52bb-b5b5-ca51a87535e2"",""src-8a0051e5-dbcb-5e35-a8fd-29d74f0d5e71""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:semejanza-trigonometria:template-q1wex1","4","[""cand-08963b79-7253-5666-b087-4535a96cd9ef"",""cand-0d9e93b1-207f-5564-b8c5-4f98bfe6235f"",""cand-2ce1ebbd-e041-5281-a3bb-f47dc260579f"",""cand-c0389ea7-6c05-5a3e-ace8-bbbb122eeae1""]","[""src-6e31f66a-c0f8-5f9d-9f8a-d30cb28e63f7"",""src-fbd6e598-ae4e-5338-ae43-a2e961519872"",""src-4b737558-ab68-5bc0-b574-c41373a88b6e"",""src-14eb2afa-9a62-599e-b7b3-f301e721d263""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:sistemas-ecuaciones-inecuaciones:template-122ylga","6","[""cand-3212f686-ce5c-5b02-b365-5e01105ca30b"",""cand-62b23816-f6c6-5858-9799-f053dff1e520"",""cand-689d6773-3269-5867-9462-6b3431058231"",""cand-98d762fb-f3fa-5e4c-9dc5-c85ceb2ce7cb"",""cand-b277fb7e-c645-5fda-a5ca-f3bbf7ac2261"",""cand-c0db3deb-bbcc-5b4f-9f09-929945e89d46""]","[""src-b82e2ce6-a508-5e6e-af69-8d1a2555fe9b"",""src-7aa647bd-cc0c-5a2d-bec8-87153eda0891"",""src-9836d0f0-a213-5024-8445-bf98c117dab1"",""src-a5523783-f22b-59f2-95ce-e0e34a50459e"",""src-23124609-230b-5253-983b-bd6e547952dd"",""src-23786a24-d09b-5da6-acae-5fa3ea2072fa""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:sistemas-ecuaciones-inecuaciones:template-1vyrn7j","8","[""cand-0da7d699-74a9-5a3f-91ed-343756f7b064"",""cand-1c0958c7-d15a-57c9-96c8-69eeb3389c5d"",""cand-23e5b5ef-7f81-5889-8267-f9df9f9f3c53"",""cand-2bb17d29-826e-52b0-a749-c309d2457334"",""cand-3a1006c9-7d89-5472-a0de-43fea83929ee"",""cand-b3846910-27cc-56c6-8c54-06e9773f9213"",""cand-d02d6857-bf53-52ff-b553-1dae52ceef9d"",""cand-d087b7cc-0e6b-5d40-9404-25680172e983""]","[""src-979eb2c0-572c-50e2-8dba-513634bbdf68"",""src-bc3c5dba-f02f-5833-b4f2-930a5d688aac"",""src-64d235e8-6844-50c5-a172-d73e114381bf"",""src-b2c59a96-de5c-5726-8ffd-c788cdc5aedc"",""src-ab8535b7-8af9-54c7-bfef-48ab3cd30486"",""src-634f9fa7-f1fc-54eb-85c3-a528424d02db"",""src-53f9c631-03c6-516e-9b37-d3e094db26b0"",""src-5479d210-820c-5314-a067-6cc7b3dca33f""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:sistemas-ecuaciones-inecuaciones:template-g3jgnb","5","[""cand-007bfed7-f4da-5d83-ba7d-de220f678913"",""cand-6532c705-c960-5aa3-8441-eca1c8224166"",""cand-69472597-20f7-53de-b010-1a328c84bb54"",""cand-6ae09929-7f9a-5039-9224-f2f98faab30e"",""cand-d79fe382-1dd6-56d1-93ba-2f1853d815cc""]","[""src-bfd62d0c-aa80-5892-b537-28682d1146b1"",""src-aa8491e6-bf19-5ce0-b3f2-05a4b4683315"",""src-15f1c4a2-640b-506d-8654-54d45e000a68"",""src-432f8138-4e51-52f3-8bbf-8a1879ef9939"",""src-60545b8e-d36a-5cdd-82b1-57f47933aef7""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-a:sistemas-ecuaciones-inecuaciones:template-vzk4pw","6","[""cand-1d711a6a-f98a-58ef-8ece-fe95527fba1b"",""cand-30a70034-faa6-50f0-b563-63cfb62c23c0"",""cand-3f6aad2b-0787-5d84-9412-d39fb976f294"",""cand-618a4330-4fe9-54d8-a580-1bd3dd158b06"",""cand-d872a485-d3ba-5703-8a5a-bdaab9a6de4a"",""cand-f5b90b93-51d8-5c90-b375-00d8e0b78b14""]","[""src-f6c9c8d9-869a-5b29-b610-b6c226bf7829"",""src-e48c171d-5965-55d3-be60-86b104149082"",""src-c6b4414f-bf44-542a-ae57-b2337f368eee"",""src-3bb51b30-10be-5468-a38f-23b5c7145b76"",""src-8b55fb75-d4f4-56c4-8f3c-e262c6763ad7"",""src-93929700-fbaa-50d7-8fe2-f8855c5e9acd""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-1om5127","4","[""cand-092a9dbf-6fdf-5ee8-b579-f7b1ae049e87"",""cand-42f0eb33-8cf0-5dbf-964f-ac53aaef8b39"",""cand-5fd4de6b-c46c-54ab-99ae-0da2299d929b"",""cand-ec321cfa-a1e6-5d90-a25d-365de9255932""]","[""src-eeb1a6d3-bab0-5622-9154-9891da8cfb6e"",""src-a7f6779c-d680-550c-a300-d2112729ae03"",""src-38dfc883-bbbb-542b-aec0-59f8b50624b9"",""src-93923d31-f61a-5a70-9e2a-829396cde8a8""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-1qrbfxi","4","[""cand-205bc317-dd71-50a1-b231-69b01e80a520"",""cand-2a56599d-d1ae-594f-88e7-5ee8cec6b508"",""cand-c82b753c-78b1-5ae9-a70d-a1eb160f0f45"",""cand-e5b5c625-a70d-5b18-b243-4dcec9e3b056""]","[""src-146ab711-48eb-5c28-a1ce-b9802f994699"",""src-7f3cdf00-f3d7-572f-b5f9-50d59a92df18"",""src-c5a7e21d-4eb2-598d-a7a0-1b6418646e8f"",""src-569f9195-0b76-5cd6-a075-b73cf3175c03""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-1veke3y","2","[""cand-5d0a9960-69b5-561b-b2e3-df552125a178"",""cand-e551c914-7531-5c5d-8bda-db31ea74469f""]","[""src-d0843120-d690-5bcc-906a-ea5f4289fdc9"",""src-1229726b-db16-5cee-8e64-8a8b499151c6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-82v1kx","4","[""cand-025135fa-fb9f-584b-8bef-414e8ab4509f"",""cand-3e5fdbf4-8f27-5ae0-a1b3-71ca4a770e1c"",""cand-51a05f88-071c-5d7f-9816-0241755007bb"",""cand-f86a1ae5-b7db-5943-89c8-15295f5e3a4c""]","[""src-90b86609-cd76-504a-a8ee-8ca4ec61c642"",""src-4a20bdfc-50e4-525b-bfae-18aac2fbd45d"",""src-76a4889d-cb01-59c9-9054-fb9e89ce9e90"",""src-79edce5d-ae7a-5fbc-b117-8373201774d2""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-87spv9","4","[""cand-00e934c6-84c0-5681-bb77-f362f1986b0f"",""cand-458428af-bea2-5d22-a4ad-dca5606a4d92"",""cand-66a5b471-425b-5684-bda0-f120219d8045"",""cand-9b5daf8d-5c27-55a5-9576-18abe18841e8""]","[""src-01773335-5071-5dc7-acdc-207c34f04157"",""src-6af670c6-da01-5302-8d45-93db6d0188d9"",""src-06c436e0-5d79-535d-b181-20818affd1d6"",""src-2ecae1a7-a305-515d-8cda-620bb58a1e71""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-a2d6lz","2","[""cand-561066c2-540d-5aab-a43a-aa11b0d8cb9e"",""cand-6b04a4f4-a6ea-5eee-a7c2-9c9d285a1f47""]","[""src-4ebd12cc-4ee4-59de-b4b3-c12df4fd4b72"",""src-10943c63-bb58-5893-9bce-5852f14b06fc""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-s0i6cb","5","[""cand-1574f0f8-f010-5591-bb68-d20edf58f97a"",""cand-169e6d7d-678e-5612-b74e-5559bfc00b0e"",""cand-2b50514b-6efb-5336-8337-285b5e4522ab"",""cand-d26752a9-0077-50a6-ada9-e6ed3c2dff94"",""cand-ff488364-8dd8-5e3b-9b14-c73f575d2da5""]","[""src-21a28e85-18f1-5671-bf8d-34fdebd3de1c"",""src-198ee02b-ac97-5eb9-905c-18827d48333e"",""src-9ee4a431-cbfb-50b2-bc6a-8a6e6e1dd1c0"",""src-81ff4889-d570-51fa-b349-a15b644828e7"",""src-4bcb6460-491d-54fd-90e3-4a99f59a0e05""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-wbswbz","2","[""cand-81e19f4a-f5c7-5e0d-9c86-eb33d619ad32"",""cand-a3e03e91-43c4-5c50-b700-af6236719535""]","[""src-190b9800-bd11-57af-9df2-73e29992be84"",""src-25ab4396-de2b-5009-9b69-0036d5b65483""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:combinatoria:template-yvfwf","6","[""cand-325b122d-666b-5678-b0f5-cbda9006f9f9"",""cand-4066e6f9-c549-5a86-a2e7-d3a348999fb8"",""cand-86245266-8ccb-53d8-9977-bd8097a75fb2"",""cand-aa04f72d-18c3-57ff-9f44-ae2c24d807e0"",""cand-af4e719a-2fa9-5f18-96c3-684f2fb20151"",""cand-f6464c13-c36f-5ac6-8116-289cf74a7236""]","[""src-96e87166-ce83-5b4b-b2c3-da3c9eee9a2f"",""src-1836b58f-71a6-5c83-a1a9-03a00ec922a6"",""src-5d828824-8041-5982-9022-82fc1b939c12"",""src-c1358dc3-83a2-53f1-991c-27a24248a39d"",""src-552019e7-c51a-57b5-b315-6ec189e4cf46"",""src-efa99117-393b-5a8c-8734-0896017d1b4c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-16hch2o","5","[""cand-53f2f116-0913-5f26-9221-36ade3a639fe"",""cand-547755bf-02ba-57dd-b8fc-30d1a548a34c"",""cand-5caa7f81-48ab-5614-903e-75c8341f224e"",""cand-811e2749-019e-5a62-b958-6374119872ac"",""cand-a688f04a-53be-5a99-9a38-fef17974b454""]","[""src-4289be88-b78f-5667-8502-6602dbe01b59"",""src-0d5f9681-0a4c-5ff2-ac61-8dccc51a7f92"",""src-f6fdaf20-e18d-5565-9ce7-ee2be4535528"",""src-9c927dca-19be-50a4-9c33-5cf31efff50b"",""src-4b6d3e40-c3f3-525c-86bf-f26cdcafc797""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-183mqa7","3","[""cand-2eb1a533-64a1-5923-a4f7-36962611208f"",""cand-583263ae-e230-59fd-8d55-7d388c791bc0"",""cand-e2d870cf-91ce-5321-bde6-1f32cc2fc7da""]","[""src-1f472ad3-1521-5501-a174-c75398c3c101"",""src-a9e110ad-ca32-5199-aa19-da03378bc6b1"",""src-710fb739-3e71-5880-8a15-694f2bceb81b""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-1ld06uf","3","[""cand-1ff40229-da6d-544a-aac3-5767d2db0e86"",""cand-242fd64b-8a61-5cb9-ac10-676c5729589a"",""cand-36e4df2d-dd43-5f88-956f-7e5f18c4224c""]","[""src-6d94b25d-f56d-5cc8-8be0-74c72163cfd3"",""src-fd35a264-49fc-54cd-aaec-401fd9f0bfe4"",""src-462981cc-9ffb-5360-87f7-897fe988d6a3""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-1nxqp5b","6","[""cand-2c520f55-44e3-59ca-a13c-4f6c282e2973"",""cand-547534ae-15b1-5abb-9fed-f4c3884df68e"",""cand-64e9556b-3662-58a7-ac98-13f09920ce65"",""cand-6e24e6e6-a159-5f8a-b6ff-ec42384ced51"",""cand-83333f62-bb5f-52c6-bcfe-6b59cf15f470"",""cand-8c281ed4-3eeb-5ffa-be02-4937d3fca8fa""]","[""src-98963d06-8448-57ff-9081-e4cd429e4fff"",""src-759f60fe-4d75-590c-88a3-3e3da2107129"",""src-88a70641-f057-5a72-a048-ed15a0f509be"",""src-cded901c-88e0-5576-a051-773936f0e1ee"",""src-84e19012-0c19-5cd7-9c22-576f18fffe74"",""src-128e7696-7164-5c37-bad0-ef9116fb5beb""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-1xv0s1c","3","[""cand-494e9563-e80d-52f5-8667-2e800e5b9fa8"",""cand-60a8cc67-00a5-5e41-bcfd-65c30e9ba0b7"",""cand-e1f8e306-4195-5fdb-a62b-15196033965d""]","[""src-bca30136-74da-5bb4-9043-cbd03b13fff4"",""src-f171067f-40e8-5ccd-9cad-7eadcbadba72"",""src-a4c756b6-2d58-54a2-92e3-dad77d390aaf""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-3zfxsq","3","[""cand-0b0adff7-be68-5692-b916-a8b5252bd41b"",""cand-1146d5f6-389c-53cd-b01c-1550145cabaa"",""cand-d1711a17-e44f-5ade-b12b-7313a485f429""]","[""src-67745201-1d5c-534b-8c38-49a4a66bd150"",""src-b73edfd9-fc3b-5016-9c6b-4ab7da7838b3"",""src-c6f18db3-f1af-5e8a-915c-3fa8ae4db1c6""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-54wcjq","6","[""cand-4337530a-5dd9-5e68-94e6-ddbec0a1c192"",""cand-4ada0091-5db8-5f07-ada4-860630cc243e"",""cand-77caf6ce-bf4e-579f-bb3b-79a8dcc16c46"",""cand-e47660ca-ae23-529a-b2bd-4ec7eae483db"",""cand-f9be8901-02a1-5202-be40-0cf7e4089016"",""cand-ffb73036-bcf7-5707-b2b8-9aa72d1a3cf9""]","[""src-b0851f8f-55b0-5504-9f5e-11150f7b94ca"",""src-51d5059e-c4bd-5693-9019-b847596be34c"",""src-44afa673-af98-5dc3-9e28-d5bb1a9a4ab9"",""src-1bb4d09a-388e-5d12-91bf-5f78ce9676df"",""src-e9af6c52-66e9-576d-908d-947707804b2e"",""src-ab530a62-7237-5341-8f91-b79ed330764d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:derivadas:template-b7v9um","2","[""cand-26388345-717c-57d4-a244-c8d5bae8bdc4"",""cand-b8896dfd-026e-5f69-b72c-55ada461812f""]","[""src-a48ad4af-dd86-5df7-9643-dc6ffda871e0"",""src-50b51d6b-4b43-50f6-a8ba-7baed5d9aa8a""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-1lrle82","3","[""cand-7635a93d-93f2-5ba8-ae9a-8323fcedcde5"",""cand-b930d347-cd14-5708-a8cb-0f15ad4649c1"",""cand-fcce7064-7b16-5a76-bec7-aafffe07e352""]","[""src-ed1823b3-4816-5e54-9578-d94600c78926"",""src-af065e0f-d513-563c-a7a6-5fbe25e83d4d"",""src-d6af6109-e7c5-52e5-baaa-36ba59bf0200""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-1m3u976","4","[""cand-0e5540a7-ed3d-5a89-b907-74237a406bf5"",""cand-79f4e580-5cd5-57b0-ae10-f10b935f4129"",""cand-9dad3db0-de87-56ec-90b3-277a19557c4e"",""cand-fa839ab9-b497-5486-8c13-d983c7674dd3""]","[""src-d2746254-970d-585e-aa9d-4107bb19ee26"",""src-b71aaa71-307b-5f44-9859-276d6094e391"",""src-4ec836ed-a356-5cd2-afe8-2c5d112f954c"",""src-7d320dab-c971-58a8-b9fb-c8c32198c7c4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-1pnahkn","4","[""cand-1ccd6bc7-5903-5835-a477-7abf5ce65d3a"",""cand-3653325b-046a-5c41-b497-4c08902b9cd1"",""cand-416f5576-048f-508c-8fa0-14438d3b10b2"",""cand-6a0a9cb1-bebb-51e6-b06f-24847ffdb325""]","[""src-3c90061b-89f8-5ef8-9e7d-7cebd0139bac"",""src-c38daec4-55b8-5032-8b9a-8184e61d253d"",""src-ab2894e6-3846-5c3e-b9d7-5e78bc9fee9b"",""src-d7c91120-5dc3-5407-953a-95bd517d51af""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-1u6u47x","4","[""cand-394dd98c-0805-5aa2-b9ca-03651bc85fd4"",""cand-3b39a0e6-3b25-5f75-96bb-06d7ee38c5fe"",""cand-a5187262-78b4-529c-ab78-9db9af60558a"",""cand-b51a7ca2-6eab-53e2-9f3a-4ff95aea7789""]","[""src-c1531d50-3681-54bc-baa2-8e09e15c0347"",""src-38e6366b-7659-5706-ae54-26e054caf7a8"",""src-5a6c49b0-3a07-5ea0-be8e-a233cea61926"",""src-59be8f2e-dd6d-546e-a017-b78f094386ba""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-78yej4","3","[""cand-489da913-8664-5d13-8a76-0905e70b12cf"",""cand-8d55141e-458f-57d0-b028-a6bd36cd20ce"",""cand-92e8a223-2dbd-53d2-b4c5-f147b97b3c91""]","[""src-0758cab9-7f20-548a-b2de-f0e4f93a05dd"",""src-55f02674-f114-5a62-8669-cd4a9f0b36d2"",""src-82cdab92-f6f6-5cce-937a-5cd27ee6b829""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-koyzfd","4","[""cand-3963b252-c14a-5b4b-aab5-03ba277c73a8"",""cand-6fef59a2-218a-5f54-b120-5a3bc9955ff2"",""cand-a2114bda-71a0-58db-91ce-4a489abbbc80"",""cand-b41a613a-0a4d-530b-a9dc-8a96e52d0138""]","[""src-f7cee9a4-0292-56b9-b1cc-bc1cf9345a74"",""src-5f5cabce-f8f3-508d-acf1-d26031bd7525"",""src-bc1e3ac3-051d-5253-8a70-4f100fe20e37"",""src-c592b9fd-a73b-52cd-bca1-1139cd59fa1d""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:expresiones-algebraicas:template-r8maln","4","[""cand-5f7f00b9-e162-500d-a592-c7c1e89f43fa"",""cand-7092e284-55bb-52dd-b46d-38dbe31bfef3"",""cand-91300fda-c830-56d4-a3f2-1f2db5fd91bc"",""cand-fb74dd83-4c43-5244-83d3-bdb370413ed2""]","[""src-f25ea967-e057-59c6-a0e5-00a61f699d34"",""src-9ed71096-0c6b-5559-947e-50556f7a3f55"",""src-f2855a28-90b4-5d25-9a3b-aec0424d029f"",""src-c651a849-82c2-5a9f-9210-cbc8e414116e""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-117nv8l","2","[""cand-8540f748-ca77-5681-8d61-a1c0ecc93796"",""cand-a33711fa-748f-5817-a4e2-37fa1261fc75""]","[""src-a27a5c27-ceb3-501b-967b-42f141f39fab"",""src-dbd40961-d476-5b07-84fb-a028e7e172f7""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-14a5ck8","4","[""cand-24979816-30cd-5d33-9c55-89b229e12e1d"",""cand-55fc793c-7cf0-54c9-8eed-af50cb5bde2f"",""cand-b32017f1-c401-5cc1-94f2-33dcdf86ae20"",""cand-c97838fe-4945-54d0-8ec1-a0d7c4f273fd""]","[""src-a77a1812-f384-57ec-b9ec-212b4a042722"",""src-d1ae8f9f-bd2a-5b94-a527-d2ecb9758c75"",""src-e9ca0b2f-7ac5-558f-9472-9b0aa1114ed5"",""src-64031cb5-677f-504d-8f9f-4f8e061b93aa""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-14hmu70","2","[""cand-ea43321c-98dd-5bc3-8240-d9738a7c0581"",""cand-f14339a8-4f26-5dc7-9feb-892c0315c292""]","[""src-205af554-0d71-54f4-b135-5bccf1ce4181"",""src-81883598-892b-5df4-88a0-c9a0fc5ead25""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-15eiu0a","2","[""cand-5686ee23-85f0-5d16-8552-b63ebe4495e3"",""cand-5af6d91c-bc8b-5427-8bd8-5245eb43715c""]","[""src-8529b935-c6d0-52c8-9ed4-b39bebb5e428"",""src-adec8c15-405f-5357-be20-ea4441a4fc45""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-1lt2z65","2","[""cand-4b2c8d64-76c4-5fe7-8046-ffc3c206d7e4"",""cand-f6ebf5b0-8022-5c20-b657-c8811c77d158""]","[""src-849f063a-ce95-5e9c-b905-71e427a6ccea"",""src-06c15309-994c-5ed9-9738-0ffdf6ef12ee""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-42v8gn","3","[""cand-426ec5c7-b398-5ea6-857f-f72af00743d6"",""cand-49b05d52-6704-5480-8d5f-71ff94447f85"",""cand-e2dbf135-6a76-5ed2-b5e9-b29c1ee2fbc2""]","[""src-fad8369c-aed2-583f-bc86-7dc8b34ddb4d"",""src-a9e758f2-a3f8-5a8d-9c1f-c81e52f95c1c"",""src-d8262302-1759-599c-9b01-3dd5104b91d4""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:funciones:template-cyjqe5","3","[""cand-244f998c-bc58-545f-a27d-f75af3e37755"",""cand-6dbfd1de-3741-531c-b520-d25eae3228ee"",""cand-abb43dee-ac50-5e87-aba7-22fe20d7ac48""]","[""src-9f7da6a3-6913-5ba4-9ae7-bace9f53faae"",""src-56d5a0b1-c08c-59b7-89bb-acba125f6c38"",""src-e6eacca6-302d-5773-bc1e-301133400c47""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:geometria-analitica:template-12w2a1d","4","[""cand-24306f6d-2c08-5c59-b962-3281dbeb7cdf"",""cand-ba93ad9d-5ed0-50a2-8e36-bed03d916a1c"",""cand-bfbd4894-0acc-512f-adde-e4de9a804b09"",""cand-c0e667f5-ebb9-5d6f-91a7-6d87e9dccb16""]","[""src-2074f6cf-6f1c-53b7-bf4d-a8d8f93bfe59"",""src-7cfe26e5-2c30-5afb-abcc-c52dcfe73b52"",""src-54e99031-20a3-5feb-8016-a79cb14cedc0"",""src-f56c35bb-0e86-5222-b2bb-c348e603ea17""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:geometria-analitica:template-12yt1ac","3","[""cand-01b88fa9-b954-5315-8272-66fd0baf8268"",""cand-3c74900b-6b6a-5056-ade2-0f53d4e04dc4"",""cand-cc89453a-6658-5ee0-b3d3-c91a47b16362""]","[""src-3985e2a3-12ea-5379-9aa9-f1961f263b15"",""src-a3fff754-e68e-5cff-af32-c0430890c657"",""src-ad9abf5d-180d-5bdf-994a-355be94358df""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:geometria-analitica:template-1cnc9nh","8","[""cand-35aee0fc-5033-543a-9ac7-ff7e7794d1a5"",""cand-36ca753c-d4c0-5665-875d-b7e21526c2a6"",""cand-735eb8e3-80e4-58fb-9e3e-7e06dfb96168"",""cand-ab59b420-2af7-55c6-ab8f-29a5216a6d24"",""cand-ad7f4654-2bce-5771-8b16-d6d8d54fcc25"",""cand-e1ea1e6c-a802-5791-8474-a71c9faa6364"",""cand-fa7d0099-f827-5590-b253-72feec631a4f"",""cand-fb066f99-c725-5af5-aef6-55149db37f27""]","[""src-381b143a-5011-5b74-a854-6c8a595b1a16"",""src-d376b7ae-f66c-5602-9bc9-3e7dbaada911"",""src-2bef70db-457a-576f-9528-ebe8ab3ecfc6"",""src-afe4068b-f86d-53cf-a54c-9da5f278aacb"",""src-4e0ca160-0427-5fe2-bb4f-4a062bcadf6b"",""src-df9950eb-b944-5709-8ff3-f3ea6ee6252d"",""src-73b844d6-1ac9-55c3-a582-36e4646b357a"",""src-63f7574c-3810-5cd9-b88e-f9311e922731""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:geometria-analitica:template-1qprdcy","5","[""cand-7d1813f3-5c15-5906-895c-244d27a70c5a"",""cand-b582b3d8-29a4-5fcc-9711-9d68d80c2fc4"",""cand-c4fbabf5-081f-5bf8-8c14-114dc6c1c134"",""cand-ea7206ed-2a24-5c13-8f09-1df091048b88"",""cand-fb240049-479a-5ad3-ab21-f9bb6175ca91""]","[""src-b079d385-9500-583e-a320-90e7b8e459ae"",""src-130ab71e-4ed5-5565-bebb-a8b3a9f28ff0"",""src-75acfe38-91f7-5aa1-af59-f420f8a454c9"",""src-54f98b1d-8f54-519c-a557-27451dbc9481"",""src-f0dbc132-64f6-5a57-bc55-9bd6ba512e4c""]","MATHEMATICAL_REVIEW_REQUIRED"
"template:4eso-b:geometria-analitica:template-1y2seo9","11","[""cand-0b93ede9-d92a-5453-800f-19af7f54e374"",""cand-14fe1128-b5a1-57b7-a95b-7cd21b1c1d2e"",""cand-34844e0d-9dbe-51f6-aa9f-765d1b2145fc"",""cand-3816b5ba-10e1-58a6-ab5a-f46c3a342bf9"",""cand-3b38781c-4fae-501a-90a9-458a32da9a16"",""cand-5a20e333-e7af-5732-9cae-afc54a441d0a"",""cand-74bcb186-c996-546a-b5c7-3342881d6199"",""cand-ae0452c1-f258-55cc-8834-41538dfe3a1f"",""cand-df1dcd5d-8b35-51da-8f56-c92cfe05b0da"",""cand-f52fe533-9699-5be3-9f54-02eb28b1e645"",""cand-f672188e-5a32-553f-adac-2d4917b23adf""]","[""src-a8373910-04b1-5960-9da1-69dc3ad67bb0"",""src-b0d88b39-848d-546d-9452-179eae460ef4"",""src-bfce493a-74e7-5fda-8920-3a6aa318bb73"",""src-107165c5-e173-5651-a19f-f388ec2248b6"",""src-327fdf63-b2d3-5021-b4dc-a9dbfc21332c"",""src-fb9bf471-f5e3-532d-9eac-ea9b3f6829f1"",""src-fbdb26e8-c966-516a-9cb1-b43048335bd8"",""src-572160f5-cfb7-5245-889f-abe63c42a328"",""src-1371d0c6-da10-5b1b-afbc-507d5c7f09e4"",""src-c770df96-9d2e-5a8c-a0d3-7d0577e3beeb"",""src-aa952a93-5af5-5576-bc8b-21fcf1155aa9""]","MATHEMATICAL_REVIEW_REQUIRED"
